,Group,Title,Member,keyword,thumbnail
297,LE SSERAFIM,ANTIFRAGILE,카즈하,"['르세라핌', '노래', '파트', '윤진', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%8F%E1%85%A1%E1%84%8C%E1%85%B3%E1%84%92%E1%85%A1.jpeg?raw=true
298,LE SSERAFIM,ANTIFRAGILE,허윤진,"['르세라핌', '사랑해', '노래', '보컬', '가사']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A5%E1%84%8B%E1%85%B2%E1%86%AB%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
299,LE SSERAFIM,ANTIFRAGILE,홍은채,"['르세라핌', '앞머리', '노래', '사랑해', '지구']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B3%E1%86%AB%E1%84%8E%E1%85%A2.jpeg?raw=true
300,LE SSERAFIM,All,김가람,"['가람', '가람이', '탈퇴', '닮음', '르세라핌']",
301,LE SSERAFIM,All,김채원,"['사랑해', '르세라핌', '노래', '윤진', '파트']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
302,LE SSERAFIM,All,사쿠라,"['르세라핌', '사랑해', '노래', '파트', '윤진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%89%E1%85%A1%E1%84%8F%E1%85%AE%E1%84%85%E1%85%A1.jpeg?raw=true
303,LE SSERAFIM,All,카즈하,"['르세라핌', '사랑해', '노래', '윤진', '가즈하']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%8F%E1%85%A1%E1%84%8C%E1%85%B3%E1%84%92%E1%85%A1.jpeg?raw=true
304,LE SSERAFIM,All,허윤진,"['르세라핌', '사랑해', '노래', '뮤비', '표정']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A5%E1%84%8B%E1%85%B2%E1%86%AB%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
305,LE SSERAFIM,All,홍은채,"['르세라핌', '사랑해', '파트', '노래', '윤진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B3%E1%86%AB%E1%84%8E%E1%85%A2.jpeg?raw=true
306,LE SSERAFIM,CRAZY,김가람,"['가람', '보컬', '별로', '노래', '이슈']",
307,LE SSERAFIM,CRAZY,김채원,"['파트', '목소리', '사랑해', '노래', '윤진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
308,LE SSERAFIM,CRAZY,사쿠라,"['노래', '파트', '르세라핌', '볼트', '백만']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%89%E1%85%A1%E1%84%8F%E1%85%AE%E1%84%85%E1%85%A1.jpeg?raw=true
309,LE SSERAFIM,CRAZY,카즈하,"['르세라핌', '노래', '파트', '목소리', '가즈하']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%8F%E1%85%A1%E1%84%8C%E1%85%B3%E1%84%92%E1%85%A1.jpeg?raw=true
310,LE SSERAFIM,CRAZY,허윤진,"['노래', '젠장', '르세라핌', '진심', '한국인']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A5%E1%84%8B%E1%85%B2%E1%86%AB%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
311,LE SSERAFIM,CRAZY,홍은채,"['파트', '노래', '르세라핌', '목소리', '볼트']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B3%E1%86%AB%E1%84%8E%E1%85%A2.jpeg?raw=true
312,LE SSERAFIM,EASY,김가람,"['가람', '잇엇음', '분위기', '지아', '탈퇴']",
313,LE SSERAFIM,EASY,김채원,"['사랑해', '르세라핌', '노래', '윤진이', '목소리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
314,LE SSERAFIM,EASY,사쿠라,"['사랑해', '르세라핌', '응원', '기계', '뱀파이어']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%89%E1%85%A1%E1%84%8F%E1%85%AE%E1%84%85%E1%85%A1.jpeg?raw=true
315,LE SSERAFIM,EASY,카즈하,"['르세라핌', '사랑해', '멤버', '이지', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%8F%E1%85%A1%E1%84%8C%E1%85%B3%E1%84%92%E1%85%A1.jpeg?raw=true
316,LE SSERAFIM,EASY,허윤진,"['르세라핌', '사랑해', '노래', '교회', '신성모독']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A5%E1%84%8B%E1%85%B2%E1%86%AB%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
317,LE SSERAFIM,EASY,홍은채,"['르세라핌', '사랑해', '노래', '최애', '머리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B3%E1%86%AB%E1%84%8E%E1%85%A2.jpeg?raw=true
318,LE SSERAFIM,FEARLESS,김가람,"['가람', '탈퇴', '가람이', '닮음', '데뷔']",
319,LE SSERAFIM,FEARLESS,김채원,"['데뷔', '사랑해', '노래', '르세라핌', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
320,LE SSERAFIM,FEARLESS,사쿠라,"['데뷔', '르세라핌', '사랑해', '화이팅', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%89%E1%85%A1%E1%84%8F%E1%85%AE%E1%84%85%E1%85%A1.jpeg?raw=true
321,LE SSERAFIM,FEARLESS,카즈하,"['르세라핌', '윤진', '가람', '사랑해', '데뷔']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%8F%E1%85%A1%E1%84%8C%E1%85%B3%E1%84%92%E1%85%A1.jpeg?raw=true
322,LE SSERAFIM,FEARLESS,허윤진,"['표정', '사랑해', '노래', '데뷔', '멤버']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A5%E1%84%8B%E1%85%B2%E1%86%AB%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
323,LE SSERAFIM,FEARLESS,홍은채,"['윤진', '가람', '사랑해', '르세라핌', '데뷔']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B3%E1%86%AB%E1%84%8E%E1%85%A2.jpeg?raw=true
324,LE SSERAFIM,Impurities,김가람,"['가람', '떡락', '유튜브', '조회수', '플레임']",
325,LE SSERAFIM,Impurities,김채원,"['노래', '사랑해', '르세라핌', '음색', '윤진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
326,LE SSERAFIM,Impurities,사쿠라,"['르세라핌', '노래', '뮤비', '표정', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%89%E1%85%A1%E1%84%8F%E1%85%AE%E1%84%85%E1%85%A1.jpeg?raw=true
327,LE SSERAFIM,Impurities,카즈하,"['사랑해', '파트', '노래', '르세라핌', '윤진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%8F%E1%85%A1%E1%84%8C%E1%85%B3%E1%84%92%E1%85%A1.jpeg?raw=true
328,LE SSERAFIM,Impurities,허윤진,"['르세라핌', '사랑해', '금발', '뮤비', '갣도랐']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A5%E1%84%8B%E1%85%B2%E1%86%AB%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
329,LE SSERAFIM,Impurities,홍은채,"['사랑해', '파트', '윤진', '르세라핌', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B3%E1%86%AB%E1%84%8E%E1%85%A2.jpeg?raw=true
330,LE SSERAFIM,Perfect Night,김가람,"['가람', '노래']",
331,LE SSERAFIM,Perfect Night,김채원,"['사랑해', '르세라핌', '컴백', '노래', '윤진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
332,LE SSERAFIM,Perfect Night,사쿠라,"['사랑해', '르세라핌', '노래', '진심', '윤진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%89%E1%85%A1%E1%84%8F%E1%85%AE%E1%84%85%E1%85%A1.jpeg?raw=true
333,LE SSERAFIM,Perfect Night,카즈하,"['르세라핌', '사랑해', '가즈하', '얼마', '윤진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%8F%E1%85%A1%E1%84%8C%E1%85%B3%E1%84%92%E1%85%A1.jpeg?raw=true
334,LE SSERAFIM,Perfect Night,허윤진,"['사랑해', '르세라핌', '퀸카', '나래', '핌둥이']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A5%E1%84%8B%E1%85%B2%E1%86%AB%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
335,LE SSERAFIM,Perfect Night,홍은채,"['르세라핌', '사랑해', '잼민', '핌둥이', '고양이']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B3%E1%86%AB%E1%84%8E%E1%85%A2.jpeg?raw=true
336,LE SSERAFIM,Smart,김가람,['가람이'],
337,LE SSERAFIM,Smart,김채원,"['사랑해', '르세라핌', '스마트', '머리', '응원']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
338,LE SSERAFIM,Smart,사쿠라,"['안경', '교복', '르세라핌', '사랑해', '스타']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%89%E1%85%A1%E1%84%8F%E1%85%AE%E1%84%85%E1%85%A1.jpeg?raw=true
339,LE SSERAFIM,Smart,카즈하,"['앞머리', '사랑해', '르세라핌', '노래', '덮즈하']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%8F%E1%85%A1%E1%84%8C%E1%85%B3%E1%84%92%E1%85%A1.jpeg?raw=true
340,LE SSERAFIM,Smart,허윤진,"['사랑해', '르세라핌', '표정', '트림', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A5%E1%84%8B%E1%85%B2%E1%86%AB%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
341,LE SSERAFIM,Smart,홍은채,"['사랑해', '르세라핌', '노래', '안경', '아기']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B3%E1%86%AB%E1%84%8E%E1%85%A2.jpeg?raw=true
342,LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),김가람,"['가람', '뮤비', '노래', '곱터', '헬리']",
343,LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),김채원,"['사랑해', '르세라핌', '파트', '윤진', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
344,LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),사쿠라,"['파트', '사랑해', '르세라핌', '노래', '분량']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%89%E1%85%A1%E1%84%8F%E1%85%AE%E1%84%85%E1%85%A1.jpeg?raw=true
345,LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),카즈하,"['르세라핌', '날개', '가즈하', '윤진', '아아']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%8F%E1%85%A1%E1%84%8C%E1%85%B3%E1%84%92%E1%85%A1.jpeg?raw=true
346,LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),허윤진,"['르세라핌', '사랑해', '노래', '개미', '언포기븐']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A5%E1%84%8B%E1%85%B2%E1%86%AB%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
347,LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),홍은채,"['르세라핌', '사랑해', '윤진', '파트', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B3%E1%86%AB%E1%84%8E%E1%85%A2.jpeg?raw=true
348,LE SSERAFIM,"이브, 프시케 그리고 푸른 수염의 아내",김가람,['가람'],
349,LE SSERAFIM,"이브, 프시케 그리고 푸른 수염의 아내",김채원,"['르세라핌', '후드', '사랑해', '도입', '윤진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
350,LE SSERAFIM,"이브, 프시케 그리고 푸른 수염의 아내",사쿠라,"['르세라핌', '사랑해', '노래', '윤진', '모자']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%89%E1%85%A1%E1%84%8F%E1%85%AE%E1%84%85%E1%85%A1.jpeg?raw=true
351,LE SSERAFIM,"이브, 프시케 그리고 푸른 수염의 아내",카즈하,"['르세라핌', '사랑해', '윤진', '화이팅', '윤진이']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%8F%E1%85%A1%E1%84%8C%E1%85%B3%E1%84%92%E1%85%A1.jpeg?raw=true
352,LE SSERAFIM,"이브, 프시케 그리고 푸른 수염의 아내",허윤진,"['르세라핌', '노래', '모자', '사랑해', '센터']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A5%E1%84%8B%E1%85%B2%E1%86%AB%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
353,LE SSERAFIM,"이브, 프시케 그리고 푸른 수염의 아내",홍은채,"['르세라핌', '사랑해', '윤진이', '인형', '윤진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%85%E1%85%B3%E1%84%89%E1%85%A6%E1%84%85%E1%85%A1%E1%84%91%E1%85%B5%E1%86%B7_%E1%84%92%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B3%E1%86%AB%E1%84%8E%E1%85%A2.jpeg?raw=true
354,NMIXX,All,규진,"['엔믹스', '파트', '노래', '진아', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%A6%E1%86%AB%E1%84%86%E1%85%B5%E1%86%A8%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
355,NMIXX,All,릴리,"['박진영', '노래', '엔믹스', '파트', '보컬']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%A6%E1%86%AB%E1%84%86%E1%85%B5%E1%86%A8%E1%84%89%E1%85%B3_%E1%84%85%E1%85%B5%E1%86%AF%E1%84%85%E1%85%B5.jpeg?raw=true
356,NMIXX,All,배이,"['음색', '파트', '엔믹스', '사랑해', '목소리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%A6%E1%86%AB%E1%84%86%E1%85%B5%E1%86%A8%E1%84%89%E1%85%B3_%E1%84%87%E1%85%A2%E1%84%8B%E1%85%B5.jpeg?raw=true
357,NMIXX,All,설윤,"['노래', '엔믹스', '파트', '사랑해', '설윤이']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%A6%E1%86%AB%E1%84%86%E1%85%B5%E1%86%A8%E1%84%89%E1%85%B3_%E1%84%89%E1%85%A5%E1%86%AF%E1%84%8B%E1%85%B2%E1%86%AB.jpeg?raw=true
358,NMIXX,All,지니,"['사랑해', '엔믹스', '노래', '파트', '윤진아']",
359,NMIXX,All,지우,"['노래', '엔믹스', '파트', '비쥬', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%A6%E1%86%AB%E1%84%86%E1%85%B5%E1%86%A8%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%B5%E1%84%8B%E1%85%AE.jpeg?raw=true
360,NMIXX,All,해원,"['사랑해', '노래', '엔믹스', '파트', '농담']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%A6%E1%86%AB%E1%84%86%E1%85%B5%E1%86%A8%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
361,NMIXX,DASH,규진,"['단발', '노래', '엔믹스', '진아', '음색']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%A6%E1%86%AB%E1%84%86%E1%85%B5%E1%86%A8%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
362,NMIXX,DASH,릴리,"['엔믹스', '보컬', '사랑해', '노래', '박진영']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%A6%E1%86%AB%E1%84%86%E1%85%B5%E1%86%A8%E1%84%89%E1%85%B3_%E1%84%85%E1%85%B5%E1%86%AF%E1%84%85%E1%85%B5.jpeg?raw=true
363,NMIXX,DASH,배이,"['음색', '엔믹스', '파트', '노래', '목소리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%A6%E1%86%AB%E1%84%86%E1%85%B5%E1%86%A8%E1%84%89%E1%85%B3_%E1%84%87%E1%85%A2%E1%84%8B%E1%85%B5.jpeg?raw=true
364,NMIXX,DASH,설윤,"['설윤이', '도로', '관객', '특징', '스키']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%A6%E1%86%AB%E1%84%86%E1%85%B5%E1%86%A8%E1%84%89%E1%85%B3_%E1%84%89%E1%85%A5%E1%86%AF%E1%84%8B%E1%85%B2%E1%86%AB.jpeg?raw=true
365,NMIXX,DASH,지니,"['엔믹스', '노래', '앨범', '취향', '천재']",
366,NMIXX,DASH,지우,"['엔믹스', '노래', '사랑해', '음색', '보컬']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%A6%E1%86%AB%E1%84%86%E1%85%B5%E1%86%A8%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%B5%E1%84%8B%E1%85%AE.jpeg?raw=true
367,NMIXX,DASH,해원,"['복근', '노래', '엔믹스', '농담', '보컬']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%A6%E1%86%AB%E1%84%86%E1%85%B5%E1%86%A8%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
