group,title,member,keyword,thumbnail
NewJeans,Ditto (side B),다니엘,"['뉴진스', '민희진', '뮤비', '추억', '희수']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
NewJeans,Ditto (side B),민지,"['연습', '곰인형', '자막', '뉴진스', '희수']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
NewJeans,Ditto (side B),하니,"['뉴진스', '뮤비', '사랑해', '희수', '민희진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
NewJeans,Ditto (side B),해린,"['뮤비', '그림자', '뉴진스', '장면', '희수']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,Ditto (side B),혜인,"['희수', '희진', '깁스', '뮤직비디오', '뉴진스']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,ETA,다니엘,"['뉴진스', '지원이', '뮤비', '가사', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
NewJeans,ETA,민지,"['사랑해', '뉴진스', '뮤비', '경찰', '머리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
NewJeans,ETA,하니,"['표정', '썸네일', '사랑해', '연기', '졸귀']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
NewJeans,ETA,해린,"['고양이', '뉴진스', '사랑해', '노래', '경찰']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,ETA,혜인,"['뉴진스', '사랑해', '음색', '연기', '혜진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,How Sweet,다니엘,"['뉴진스', '버니즈', '하이브', '뮤비', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
NewJeans,How Sweet,민지,"['뉴진스', '버니즈', '사랑해', '노래', '민희진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
NewJeans,How Sweet,하니,"['뉴진스', '단발', '버니즈', '뮤비', '하이브']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
NewJeans,How Sweet,해린,"['뉴진스', '고양이', '버니즈', '돼지', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,How Sweet,혜인,"['무대', '뉴진스', '활동', '뮤비', '찰떡']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,Hurt,다니엘,"['노래', '뉴진스', '뮤비', '얼빡샷', '머리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
NewJeans,Hurt,민지,"['얼굴', '파트', '분위기', '민희진', '뉴진스']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
NewJeans,Hurt,하니,"['음색', '목소리', '노래', '왤케', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
NewJeans,Hurt,해린,"['고양이', '음색', '얼굴', '잡채', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,Hurt,혜인,"['표정', '매력', '연기', '뮤비', '분위기']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,New Jeans,다니엘,"['뉴진스', '뮤비', '사랑해', '캐릭터', '토끼']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
NewJeans,New Jeans,민지,"['뉴진스', '사랑해', '캐릭터', '초콜릿', '눈썹']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
NewJeans,New Jeans,하니,"['사랑해', '뉴진스', '뮤비', '파워퍼프걸', '파워']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
NewJeans,New Jeans,해린,"['고양이', '캐릭터', '뉴진스', '사랑해', '파워퍼프걸']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,New Jeans,혜인,"['뉴진스', '사랑해', '입술', '왜케', '캐릭터']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,OMG,다니엘,"['뉴진스', '뮤비', '단월드', '하이브', '사이비']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
NewJeans,OMG,민지,"['뮤비', '뉴진스', '민희진', '단월드', '정신병원']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
NewJeans,OMG,하니,"['하이브', '단월드', '뉴진스', '발음', '뮤비']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
NewJeans,OMG,해린,"['고양이', '츄르', '뉴진스', '뮤비', '민희진']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,OMG,혜인,"['뉴진스', '신도', '단월드', '뮤비', '하나님']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,Right Now,다니엘,"['버니즈', '뉴진스', '실망', '조회수', '데뷔']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
NewJeans,Right Now,민지,"['뉴진스', '얼굴', '민희진', '사랑해', '뮤비']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
NewJeans,Right Now,하니,"['영화', '입술', '뉴진스', '노래', '뮤비']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
NewJeans,Right Now,해린,"['캐릭터', '뮤비', '고양이', '뉴진스', '표정']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,Right Now,혜인,"['캐릭터', '음색', '뉴진스', '입술', '도입']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,Super Shy,다니엘,"['뉴진스', '자전거', '사랑해', '포니테일', '머리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
NewJeans,Super Shy,민지,"['사랑해', '뉴진스', '파트', '분량', '조민지']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
NewJeans,Super Shy,하니,"['금발', '뉴진스', '사랑해', '노래', '음색']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
NewJeans,Super Shy,해린,"['뉴진스', '사랑해', '금발', '고양이', '목소리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,Super Shy,혜인,"['음색', '뉴진스', '사랑해', '목소리', '보컬']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,Supernatural (Part.1),다니엘,"['뉴진스', '버니즈', '아이돌', '노래', '응원']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
NewJeans,Supernatural (Part.1),민지,"['파워', '노래', '뉴진스', '안무', '댄스']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
NewJeans,Supernatural (Part.1),하니,"['뉴진스', '노래', '일본', '버니즈', '산호초']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
NewJeans,Supernatural (Part.1),해린,"['유니콘', '뉴진스', '얼룩말', '사랑해', '뮤비']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,Supernatural (Part.1),혜인,"['뮤비', '뉴진스', '토끼', '노래', '미모']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,Supernatural (Part.2),다니엘,"['한국어', '버니즈', '뉴진스', '버전', '연기']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
NewJeans,Supernatural (Part.2),민지,"['남자', '뉴진스', '뮤비', '토끼', '멤버']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
NewJeans,Supernatural (Part.2),하니,"['뉴진스', '분신', '사랑해', '토끼', '헤드셋']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
NewJeans,Supernatural (Part.2),해린,"['분량', '뮤비', '뉴진스', '고양이', '유니콘']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,Supernatural (Part.2),혜인,"['토끼', '뮤비', '뉴진스', '남자', '버니즈']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,Zero,다니엘,"['코카콜라', '광고', '노래', '뉴진스', '콜라']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%83%E1%85%A1%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AF.jpeg?raw=true
NewJeans,Zero,민지,"['사랑해', '코카콜라', '목소리', '콜라', '얼굴']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%86%E1%85%B5%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
NewJeans,Zero,하니,"['광고', '코카콜라', '문단속', '뉴진스', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A1%E1%84%82%E1%85%B5.jpeg?raw=true
NewJeans,Zero,해린,"['문단속', '고양이', '코카콜라', '노래', '목소리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A2%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
NewJeans,Zero,혜인,"['목소리', '생일', '음색', '코카콜라', '바다']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%82%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3_%E1%84%92%E1%85%A8%E1%84%8B%E1%85%B5%E1%86%AB.jpeg?raw=true
STAYC,All,세은,"['스테이씨', '사랑해', '파트', '노래', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%89%E1%85%B3%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%B5_%E1%84%89%E1%85%A6%E1%84%8B%E1%85%B3%E1%86%AB.jpeg?raw=true
STAYC,All,수민,"['스테이씨', '사랑해', '노래', '파트', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%89%E1%85%B3%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%B5_%E1%84%89%E1%85%AE%E1%84%86%E1%85%B5%E1%86%AB.jpeg?raw=true
STAYC,All,시은,"['스테이씨', '노래', '사랑해', '파트', '목소리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%89%E1%85%B3%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%B5_%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B3%E1%86%AB.jpeg?raw=true
STAYC,All,아이사,"['스테이씨', '음색', '사랑해', '파트', '목소리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%89%E1%85%B3%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%B5_%E1%84%8B%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%89%E1%85%A1.jpeg?raw=true
STAYC,All,윤,"['스테이씨', '사랑해', '화이팅', '윤아', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%89%E1%85%B3%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%B5_%E1%84%8B%E1%85%B2%E1%86%AB.jpeg?raw=true
STAYC,All,재이,"['스테이씨', '사랑해', '파트', '목소리', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%89%E1%85%B3%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%B5_%E1%84%8C%E1%85%A2%E1%84%8B%E1%85%B5.jpeg?raw=true
STAYC,BEAUTIFUL MONSTER,세은,"['스테이씨', '파트', '금발', '사랑해', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%89%E1%85%B3%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%B5_%E1%84%89%E1%85%A6%E1%84%8B%E1%85%B3%E1%86%AB.jpeg?raw=true
STAYC,BEAUTIFUL MONSTER,수민,"['스테이씨', '파트', '사랑해', '노래', '얼굴']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%89%E1%85%B3%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%B5_%E1%84%89%E1%85%AE%E1%84%86%E1%85%B5%E1%86%AB.jpeg?raw=true
STAYC,BEAUTIFUL MONSTER,시은,"['스테이씨', '앞머리', '사랑해', '음색', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%89%E1%85%B3%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%B5_%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B3%E1%86%AB.jpeg?raw=true
STAYC,BEAUTIFUL MONSTER,아이사,"['스테이씨', '사랑해', '노래', '존예', '언니']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%89%E1%85%B3%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%B5_%E1%84%8B%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%89%E1%85%A1.jpeg?raw=true
STAYC,BEAUTIFUL MONSTER,윤,"['스테이씨', '사랑해', '머리', '노래', '빨머']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%89%E1%85%B3%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%B5_%E1%84%8B%E1%85%B2%E1%86%AB.jpeg?raw=true
STAYC,BEAUTIFUL MONSTER,재이,"['스테이씨', '노래', '도입', '사랑해', '보컬']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%89%E1%85%B3%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%B5_%E1%84%8C%E1%85%A2%E1%84%8B%E1%85%B5.jpeg?raw=true
STAYC,Bubble,세은,"['스테이씨', '파트', '화이팅', '버블', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%89%E1%85%B3%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%B5_%E1%84%89%E1%85%A6%E1%84%8B%E1%85%B3%E1%86%AB.jpeg?raw=true
STAYC,Bubble,수민,"['스테이씨', '머리색', '버블', '화이팅', '공주']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%89%E1%85%B3%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%B5_%E1%84%89%E1%85%AE%E1%84%86%E1%85%B5%E1%86%AB.jpeg?raw=true
STAYC,Bubble,시은,"['스테이씨', '노래', '파트', '버블', '스포']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%89%E1%85%B3%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%B5_%E1%84%89%E1%85%B5%E1%84%8B%E1%85%B3%E1%86%AB.jpeg?raw=true
STAYC,Bubble,아이사,"['스테이씨', '사랑해', '버블', '화이팅', '스윗']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%89%E1%85%B3%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%B5_%E1%84%8B%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%89%E1%85%A1.jpeg?raw=true
STAYC,Bubble,윤,"['스테이씨', '버블', '화이팅', '파트', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%89%E1%85%B3%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8A%E1%85%B5_%E1%84%8B%E1%85%B2%E1%86%AB.jpeg?raw=true
